Postcode,Venue,Lat,Lon,Category
80335,ISA.BAR,48.139247880443136,11.557481110211945,Hotel Bar
80335,25hours Hotel The Royal Bavarian,48.14003807009608,11.561210707142537,Hotel
80335,dean&david,48.14804771681972,11.55693389006663,Salad Place
80335,L'Osteria,48.140976551904735,11.559569835662842,Trattoria/Osteria
80335,Amorino,48.13984536165734,11.563062071800232,Ice Cream Shop
80335,Aloft Munich,48.139049862132566,11.559076309204102,Hotel
80335,Hofpfisterei,48.13987140149526,11.560995607437933,Bakery
80335,Karlsplatz (Stachus),48.13932987428986,11.565486788749695,Plaza
80335,idee. Creativmarkt,48.13928335475143,11.563983048437207,Arts & Crafts Store
80335,Gloria Palast,48.139619519262084,11.566593375981359,Indie Movie Theater
80336,Bar Gabányi,48.13274859722122,11.557836436398032,Cocktail Bar
80336,Hisham's International Grill,48.136396456714735,11.553882492721513,BBQ Joint
80336,Verdi Süpermarket,48.13640418469169,11.55783671890092,Supermarket
80336,Schiller Bräu,48.13669168324538,11.561022641367973,Bavarian Restaurant
80336,marc münchen,48.138032041185745,11.559863280380691,Hotel
80336,Hotel Cocoon Hauptbahnhof,48.13790219021385,11.557531187457915,Hotel
80336,Al Qaswaa,48.137500568315325,11.560519337654114,Middle Eastern Restaurant
80336,Deutsches Theater,48.13707674579377,11.562331882080468,Theater
80336,Kennedy's Irish Bar & Restaurant,48.13410057544268,11.567233142186316,Irish Pub
80337,gangundgaebe,48.127252,11.556946,Café
80337,Gelato Naturale,48.127825829011016,11.555996442061666,Ice Cream Shop
80337,Mimmo e Co.,48.127702406913166,11.556616995140281,Italian Restaurant
80337,Paulaner Bräuhaus,48.12639185872661,11.558568452608885,Bavarian Restaurant
80337,Frischeparadies,48.12341067744708,11.559287422880601,Gourmet Shop
80337,Bahnwärter Thiel,48.12349043451737,11.555771827697754,Nightclub
80337,coffeemamas,48.1276725189681,11.554465504740499,Café
80337,Atlantik Fisch & Feinkost,48.124285740779875,11.555258522746758,Seafood Restaurant
80337,vesperia,48.123991859531245,11.55467465507283,Bistro
80337,NamGiao 31,48.129168,11.562307,Vietnamese Restaurant
80337,Goldmarie,48.125501,11.551278,German Restaurant
80337,Lindwurmstüberl,48.128536295933685,11.556023474206546,German Restaurant
80337,Frisches Bier,48.12243678458445,11.558971293041841,Beer Bar
80337,Café Regenbogen,48.13000249492161,11.559379986781437,Restaurant
80337,Magnus Bauch,48.1219129219311,11.558253551607446,Butcher
80337,Iveria,48.125172697749555,11.549754437116697,Caucasian Restaurant
80337,Substanz,48.1247049051556,11.550555137362043,Nightclub
80337,DuDu,48.131074,11.566295,Vietnamese Restaurant
80337,Palau,48.13163352982786,11.566556580750653,Spanish Restaurant
80337,Andy's Krablergarten,48.13247478824163,11.56694253387582,Bavarian Restaurant
80337,Fitnessclub Sports & Health,48.12253150469941,11.544660068910659,Gym
80337,Stenz,48.12233076996082,11.544226576345975,Bistro
80339,Onofrio's Appetizing Store,48.13396,11.5405,Bagel Shop
80339,Gelateria Punto Gelato,48.1378326466042,11.544188940784183,Ice Cream Shop
80339,Cafe Colombo,48.132465,11.539401,Café
80339,Café Gollier,48.13567161431299,11.540854449018878,Bistro
80339,Rüen Thai Restaurant,48.134838637954616,11.535233873588226,Thai Restaurant
80339,Al Paladino,48.133613739779726,11.534433367255415,Italian Restaurant
80339,Millemiglia,48.1363843277559,11.537291570403058,Pizza Place
80339,Caffé Ristretto,48.1347142266268,11.541473839662306,Café
80339,Osteria Bianchi,48.13576054001573,11.540281816917377,Trattoria/Osteria
80339,Café Westend,48.132203,11.539321,Café
80339,Roomers Munich,48.139842046275845,11.540936514411442,Hotel
80339,Da Maria,48.13383427374235,11.536775863215663,Italian Restaurant
80339,Schwarzer Dackel,48.137894,11.543819,Bar
80339,Mimi,48.13770838894372,11.529897187204947,Asian Restaurant
80339,Bavaria,48.13068395023171,11.545944213867188,Outdoor Sculpture
80339,Café Lohner & Grobitsch,48.133153934045865,11.53845649609497,Café
80339,Augustiner Bräustuben,48.13940966666645,11.545401780138443,Bavarian Restaurant
80339,Deutsches Museum - Verkehrszentrum,48.132561,11.542629,Museum
80339,Royal India Restaurant,48.138261690272934,11.536046461940593,Indian Restaurant
80339,Wirtshaus am Bavariapark,48.132038287627275,11.543679436928237,German Restaurant
80339,Frau Li,48.13345500239049,11.543997765968316,Asian Restaurant
80339,Cubar,48.13474591941182,11.541531624366039,Cocktail Bar
80339,Ça Va,48.134755898340075,11.539260604089922,Café
80339,Café Marais,48.13775024529506,11.543928775026538,Café
80339,S.A.M. Sushi and Meat,48.13564,11.542322,Sushi Restaurant
80339,Banh Mi & Beer,48.13512,11.544018,Vietnamese Restaurant
80339,Madame Hu,48.13582960740682,11.543378936735587,Asian Restaurant
80339,Bavariapark,48.13109569391415,11.542897224426268,Park
80339,Paulanergarten,48.13094614577651,11.548148077491081,Beer Garden
80339,Stragula,48.13218617264768,11.535956340362448,Pub
80339,Kongress Bar,48.13221380840598,11.54380557903735,Bar
80339,La Fiera,48.1338425181744,11.535856733216214,Italian Restaurant
80339,Restaurant Opson,48.135031246748035,11.534332514615656,Modern Greek Restaurant
80339,IZAKAYA,48.139800992163615,11.540573980673816,Japanese Restaurant
80339,Alte Kongresshalle,48.13197287596809,11.54458701610565,Concert Hall
80339,Hilton Garden Inn Munich City West,48.14071711500381,11.535505158067952,Hotel
80339,Sheraton Club Lounge,48.13325462161015,11.532261727977106,Lounge
80339,Hotel Bavaria,48.1357605850091,11.546004127790033,Hotel
80339,Café Dupont,48.14015096951015,11.538255783406782,Wine Bar
80339,Beim Onkel,48.134522029965716,11.546374578785853,Doner Restaurant
80469,Jessas,48.12640480966247,11.569964703622226,Ice Cream Shop
80469,Tushita Teehaus,48.12983695446963,11.573066205898145,Tea Room
80469,Hoover & Floyd,48.129916037692,11.570584815734806,Café
80469,Man versus Machine Coffee Roasters,48.130983,11.57114,Coffee Shop
80469,Götterspeise,48.12843497389374,11.569678502885262,Café
80469,ALOF,48.129735,11.569742,Café
80469,Pescheria,48.1303539518951,11.572947517274667,Seafood Restaurant
80469,Hey Luigi!,48.128838,11.568269,Italian Restaurant
80469,Palast der Winde,48.13006473862167,11.570157088641098,Indian Restaurant
80469,Isarufer an der Reichenbachbrücke,48.12667017148517,11.576478481292725,Beach
80469,süßmund,48.12837359622403,11.5701535624806,Bistro
80469,Zephyr Bar,48.128963,11.576504,Cocktail Bar
80469,Aroma Kaffeebar,48.1303096484101,11.567336487677926,Café
80469,Trachtenvogl,48.12911213014508,11.575748305274013,Café
80469,Eismeer,48.130467650055856,11.567265205292323,Ice Cream Shop
80469,Pepenero,48.12973500317756,11.56996425707466,Italian Restaurant
80469,Bergwolf,48.13013121189494,11.573424607434438,Fast Food Restaurant
80469,Cooperativa,48.12761115114301,11.569193627523282,Restaurant
80469,The Italian Shot,48.129353,11.568362,Pizza Place
80469,Zum Wolf,48.13044236028304,11.567264081817255,Bar
80469,Café Maria,48.126360951036474,11.570037210448179,Café
80469,TRAM Café,48.131385702700214,11.568630337715147,Creperie
80469,Comic Company,48.12972995548597,11.573680856415903,Comic Shop
80469,Gärtnerplatz,48.131675848276025,11.576063540534292,Plaza
80469,Loretta,48.131738,11.567864,Café
80469,Café Crème,48.13002284980288,11.575795298660022,Café
80469,Cotidiano,48.1319099741037,11.575849037808501,Café
80469,Lezizel Manti,48.13246176882227,11.57494885111496,Manti Place
80469,Frühlingsanlagen,48.123595547195606,11.574799522052803,Park
80469,Kiosk an der Reichenbachbrücke,48.127843316903736,11.576132308314552,Food & Drink Shop
80469,Soda. Bücher und Magazine.,48.13328702311629,11.575602049295162,Bookstore
80469,Déjà Bu?,48.133000923225836,11.576824084909108,Wine Bar
80469,emilo DER LADEN,48.13274672200201,11.57772565162265,Coffee Shop
80469,The Drunken Dragon Bar,48.13201678164722,11.567409992585,Asian Restaurant
80469,Domori,48.12381105,11.56625292,Ice Cream Shop
80469,Il Piccolo Principe,48.12384723656044,11.565487977444414,Italian Restaurant
80469,Deutsche Eiche,48.132737720062856,11.576228804885833,Hotel
80469,SHRN,48.132434,11.577078,Board Shop
80469,Wir Machen Cupcakes,48.13382604172554,11.575904442407115,Cupcake Shop
80469,Jazzbar Vogler,48.13357594848553,11.577693513766253,Jazz Club
80469,Wortwahl - Salon für Buchkultur,48.13243203719532,11.576111620394983,Bookstore
80469,Walter & Benjamin,48.133342347356326,11.575409526583268,Wine Shop
80469,Jivamukti Yoga,48.132713062593794,11.578842409245226,Yoga Studio
80469,Königsquelle,48.13203729441726,11.58028531763387,German Restaurant
80469,Tian,48.134471281616335,11.575988337894875,Vegetarian / Vegan Restaurant
80469,Shane's Restaurant,48.1226292655637,11.565200713591448,Restaurant
80469,The Victorian House am Viktualienmarkt,48.13427,11.577563,English Restaurant
80469,Da Me Caffè,48.13141372062304,11.58138559290448,Bistro
80469,OOH BABY I LIKE IT RAW,48.134023,11.5804,Café
80469,Cafe Fräulein,48.1344872375267,11.578151713593467,Café
80538,Kleine Eisbachwelle,48.14792291715115,11.592358967249984,Surf Spot
80538,Biergarten am Chinesischen Turm,48.15250081420721,11.592346751349396,Beer Garden
80538,Fräulein Grüneis,48.14371477753796,11.589002711777194,Snack Place
80538,Eisbachwelle,48.143342429930065,11.587774530343157,Surf Spot
80538,Chinesischer Turm,48.15236223620112,11.592435899034157,Monument / Landmark
80538,Die Goldene Bar,48.144107,11.586004,Cocktail Bar
80538,Wasserfall im Englischen Garten,48.14501348523675,11.587464809417725,Waterfall
80538,Haus der Kunst,48.14394723081501,11.585845163911499,Art Museum
80538,Liebighof im Lehel,48.14164,11.5864696,German Restaurant
80538,SEITZ Trattoria,48.14141910465707,11.584901962983421,Trattoria/Osteria
80538,Patisserie Café Dukatz,48.1393750838356,11.586922844366706,Pastry Shop
80538,La Stanza,48.13982994122236,11.586983674726449,Italian Restaurant
80538,GOP Varieté-Theater,48.138204154853284,11.588022926158834,Performing Arts Venue
80538,Nage & Sauge,48.135805672780094,11.586705825376075,Italian Restaurant
80539,Hofgarten,48.143052722308155,11.579954624176025,Garden
80539,Odeonsplatz,48.14243330316378,11.577561989688498,Plaza
80539,Dinatale,48.150196,11.583001,Café
80539,Bayerische Staatsoper,48.139639167418856,11.578933024720754,Opera House
80539,Königin 43,48.15016904154305,11.584569426360446,Café
80539,Nationaltheater München,48.139599002217864,11.579207038303139,Opera House
80539,Geschwister-Scholl-Platz,48.15085029162982,11.581382577473928,Plaza
80539,Max-Joseph-Platz,48.13981660939763,11.577886082977775,Plaza
80539,Hotel Vier Jahreszeiten Kempinski,48.13891754964023,11.5817750364508,Hotel
80539,Residenztheater,48.14003,11.579444,Theater
80539,Eisbach,48.14697573919038,11.591128706932068,River
80539,Brenner,48.13955529524648,11.580923550636928,Steakhouse
80539,Havana Club,48.136060040587495,11.582937021264101,Cocktail Bar
80634,Arkadaş Kebaphaus,48.152179445458145,11.529083112053918,Kebab Restaurant
80634,Gusto,48.14841804692129,11.534249949106147,Soup Place
80634,Gorilla-Bar,48.148448525066385,11.531934051977828,Bar
80634,Restaurant Broeding,48.151016692145795,11.53462794127386,Austrian Restaurant
80634,Asia Feinkost,48.14990340963211,11.534270369652392,Asian Restaurant
80634,Sarcletti,48.1525781139175,11.534093508494447,Ice Cream Shop
80634,Neuhauser,48.15000939825503,11.535172252404857,Pizza Place
80634,Rotkreuzplatz,48.15285195388673,11.53351565271441,Plaza
80634,Sushi Sado,48.146706,11.533601,Sushi Restaurant
80634,Marita,48.14928710361614,11.53517749638982,Café
80634,Gasthaus Jagdschlössl,48.153152366284054,11.533591659941731,German Restaurant
80634,Feinkost al Forno,48.151182628265765,11.53334686081376,Italian Restaurant
80634,Goldene Rakete,48.15213,11.53449037,Fast Food Restaurant
80634,Milos,48.14891316040504,11.53426141455681,Greek Restaurant
80634,Taverne Kyklos,48.14787734621474,11.533551847079382,Taverna
80634,Hofpfisterei,48.15249483193595,11.534494376164423,Bakery
80634,Sappralott,48.148700696064395,11.53393394507515,German Restaurant
80634,La Tasca nueva,48.14652751817637,11.531238653930764,Spanish Restaurant
80634,Quán Cơm,48.15266365118513,11.531742591181402,Vietnamese Restaurant
80634,Yak & Yeti,48.14661415018868,11.533198594019094,Tibetan Restaurant
80634,Taverna Cyclades,48.15743110509183,11.534430500193714,Greek Restaurant
80634,Richel's,48.145177528388146,11.534742147777429,German Restaurant
80634,Ryan's Muddy Boot,48.15003032131677,11.535611350881933,Irish Pub
80634,Kieser Training,48.14959303205559,11.520673777083957,Gym / Fitness Center
80634,Pardi,48.155583690169166,11.534967054612736,Turkish Restaurant
80634,The Victorian House,48.154654238459194,11.535701718251573,English Restaurant
80634,Eiscafé Venezia,48.153003820555476,11.532695798110458,Ice Cream Shop
80634,Zum ewigen Licht,48.150072741893545,11.522255335140196,German Restaurant
80634,Platz der Freiheit,48.15552257250263,11.538514736280822,Plaza
80634,VolkArt,48.15520966472867,11.533805887246006,Spanish Restaurant
80634,Pizzazza,48.15502381067035,11.533078325883116,Pizza Place
80636,il Melograno,48.14950128315574,11.541638979285795,Italian Restaurant
80636,Leibspeis,48.15076380800095,11.541911129412844,German Restaurant
80636,Trattoria Bellini,48.15105587062783,11.540812096561407,Trattoria/Osteria
80636,Butter,48.14985261085338,11.54037300135068,Café
80636,Café Neuhausen,48.150363,11.538285,Café
80636,Genussmeisterei Neuhausen,48.149445,11.542665,Food & Drink Shop
80636,malzraum,48.156295,11.540502,German Restaurant
80636,dm-drogerie markt,48.14995013119901,11.544366367298153,Drugstore
80636,Novotel München City Arnulfpark,48.14562230510064,11.538782391218414,Hotel
80636,An An,48.148963,11.542872,Vietnamese Restaurant
80636,Tanpopo,48.1491314290656,11.54598955084444,Café
80636,Pfefferkorn,48.14899555270752,11.538893281544402,Steakhouse
80636,ELEMENTS,48.14337431016967,11.53650361291359,Gym
80636,Oanh,48.15014908850539,11.545292125043904,Vietnamese Restaurant
80636,Feinkost Grasso,48.14895118094016,11.545812797631969,Italian Restaurant
80636,Maxim Filmtheater,48.14973380507153,11.536773622980949,Indie Movie Theater
80636,ibis Muenchen City Arnulfpark,48.145479438544314,11.539880024246218,Hotel
80636,Il Trullo,48.15644072952028,11.538514149849908,Italian Restaurant
80636,basic,48.149842112659854,11.546943452398908,Organic Grocery
80636,Freiheizhalle,48.14374356728783,11.536679863929749,Music Venue
80636,Poseidon,48.158716947053684,11.545878746430503,Greek Restaurant
80636,Eurostars Grand Central Hotel,48.14392651659234,11.546483645521535,Hotel
80637,The Tribeca Café,48.16406,11.530733,Café
80637,Ruffini,48.158077780297525,11.535267004692436,Café
80637,Taxisgarten,48.16319034542308,11.532430315402221,Beer Garden
80637,Yee Chino,48.16301387016942,11.54266274877945,Sushi Restaurant
80637,Neuhauser Augustiner,48.15914592874744,11.540722081928518,German Restaurant
80637,Dantebad,48.16754597159136,11.531945292714127,Pool
80637,Osteria da Massimo,48.16932058037621,11.533053556311136,Italian Restaurant
80637,Trattoria Kurfürst Maximilian,48.16399241767345,11.528776749777101,Trattoria/Osteria
80637,Milch & Honig,48.161306,11.540063,Café
80637,VollCorner Biomarkt,48.159552827307046,11.543984534268454,Organic Grocery
80637,MS Weitblick - Casino Sapporobogen,48.16882479401793,11.537281279332445,Gastropub
80637,Kini's Kitchen,48.15963815294381,11.546890948979062,Restaurant
80638,Schlosspark Nymphenburg,48.156925112380684,11.497256755828857,Park
80638,Botanischer Garten,48.163574028200046,11.501443487978857,Botanical Garden
80638,Schloss Nymphenburg,48.15839616733234,11.503783322114032,Palace
80638,Museum Mensch und Natur,48.16013503233375,11.503787844550995,Science Museum
80638,Amalienburg,48.15600956606459,11.500316448873082,Palace
80638,Marstallmuseum,48.1567304334449,11.50477543681037,History Museum
80638,Taverna Kymata,48.165099663035505,11.511913635034704,Taverna
80638,Schlosswirtschaft Schwaige,48.15539087999787,11.505703536065528,German Restaurant
80638,Poseidon,48.16366903355736,11.507034113097387,Greek Restaurant
80638,Schlosscafé im Palmenhaus,48.159235810866804,11.499760812730527,Café
80638,REWE,48.16527268,11.51172012,Supermarket
80638,Theater Gut Nederling,48.1680118460898,11.51629014433341,Theater
80638,Große Kaskade,48.157542053238295,11.485767458507326,Fountain
80638,Guido@Weber,48.162164,11.509571,Steakhouse
80638,H Nederlinger Straße,48.16992081151277,11.510742902755737,Bus Stop
80639,Königlicher Hirschgarten,48.14974410551501,11.511319059656811,Beer Garden
80639,Hirschgarten,48.14862217154281,11.515860557556152,Park
80639,Alleecafé7,48.15257,11.508621,Café
80639,Mozzamo,48.154258991939614,11.50974093865762,Italian Restaurant
80639,Risotto Cucina Mediterranea,48.15309,11.507863,Italian Restaurant
80639,Nymphenburger Kanal,48.158786032690024,11.517201519170097,Canal
80639,Kleine Rose,48.154527481967705,11.50916021731086,Greek Restaurant
80639,Holiday Inn Express Munich City West,48.1446324,11.5195656,Hotel
80639,Backstage,48.14502600344709,11.521741334445116,Rock Club
80639,Hotel Laimer Hof,48.1534980631041,11.504788018160081,Hotel
80639,Romans,48.157321894755896,11.529259806303896,Italian Restaurant
80639,Hanami Sushi Addict,48.15408577918166,11.530398513581334,Sushi Restaurant
80639,Neuhauser Wohnküche,48.15636557960224,11.530733359468242,Restaurant
80639,Ristorante L'Acetaia,48.158200826713994,11.527263008739768,Italian Restaurant
80639,Backstage Halle,48.1447050589754,11.521579392012665,Music Venue
80639,REWE,48.14614681,11.51952469,Supermarket
80639,Backspielhaus,48.15824117248039,11.511381009940374,Bakery
80639,Studio One Tanz&Yoga,48.1466932459669,11.502750900786873,Yoga Studio
80639,Wirtshaus Kurgarten,48.14948133173564,11.508698928406222,German Restaurant
80639,Taj Krishna,48.156934,11.530329,Indian Restaurant
80639,La Brasserie,48.154088929922004,11.50668690559758,French Restaurant
80639,Canal Grande,48.15831158335046,11.516292341099959,Italian Restaurant
80639,Bäckerei Riedmair,48.15559238444343,11.53218864207971,Bakery
80639,ESV München e.V.,48.14680328713824,11.498371240232634,Athletics & Sports
80639,Primafila am Schlosspark,48.14689168084963,11.497124942651084,Italian Restaurant
80639,Fit-Star,48.14367314530964,11.498780022015408,Gymnastics Gym
80686,Sabatono,48.1350330880439,11.51166091824905,Caucasian Restaurant
80686,Gasthaus Gotthardgarten,48.13501,11.509138,German Restaurant
80686,B&B Hotel München City-West,48.133172263913075,11.524832546710968,Hotel
80686,dm-drogerie markt,48.13662804183636,11.503602742290695,Drugstore
80686,Telekom Shop,48.13706739629931,11.503331735702886,Mobile Phone Shop
80686,REWE Center,48.13588922,11.50332455,Supermarket
80686,Restaurant Athen,48.130095,11.517747,Greek Restaurant
80686,Beste Döner,48.139598061029965,11.502905713910407,Doner Restaurant
80686,SUBWAY,48.13769231792598,11.502920859883062,Sandwich Place
80686,my stolz - the burger boss,48.127144159456115,11.502747593824255,Burger Joint
80686,Eiscafé da Michele,48.135007,11.503248,Ice Cream Shop
80687,Zöttl Bäckerei und Cafe,48.13925729914745,11.511080983385707,Bakery
80687,Detterbeck,48.139643055187754,11.50049204023884,Pastry Shop
80687,Potlatsch,48.13982075529516,11.500278552719893,Greek Restaurant
80687,Asien Perle,48.13931124326134,11.510625671731088,Chinese Restaurant
80687,Neues Rex,48.14141388850507,11.492621345533347,Movie Theater
80687,Bistro No.2,48.1429069229565,11.503614693739092,Restaurant
80687,Laimers,48.14134420564991,11.492620830686409,Gastropub
80687,Umeshu Sushibar,48.137232999952275,11.523225170991532,Sushi Restaurant
80687,EDEKA Fürstenrieder 21,48.140073,11.503337,Supermarket
80687,Feinkost Med,48.14368098840054,11.497638777065086,Doner Restaurant
80687,Hit Markt,48.137262060081845,11.523374190583745,Supermarket
80687,Deutsche Bank,48.139300155569,11.50465542270183,Bank
80687,Fitness First Platinum Swim Club,48.1448533,11.49058,Gym / Fitness Center
80687,Willibaldplatz,48.140556,11.488658,Plaza
80687,Bäckerei Hoffmann,48.140892180815875,11.488937605353309,Bakery
80687,ALDI SÜD,48.144719772932,11.485833615422285,Supermarket
80687,McFIT,48.13925976318484,11.524564310748246,Gym / Fitness Center
80687,Mercedes-Benz Niederlassung,48.14502695315888,11.486487681884567,Auto Garage
80687,EDEKA Hammerer,48.14089751,11.51893469,Supermarket
80687,A&O München Laim,48.144056175302026,11.494661334321673,Hostel
80687,Lidl,48.14450189999999,11.4889277,Supermarket
80687,E xpress,48.1411445,11.4889526,Supermarket
80687,Rossmann,48.140516406984794,11.489189860740396,Drugstore
80687,Trattoria Lindengarten,48.13978857456278,11.495568489369962,Trattoria/Osteria
80687,A.T.U,48.14202538641416,11.516627669334412,Automotive Shop
80687,E xpress,48.139172,11.510409,Supermarket
80687,BAUHAUS,48.13932271,11.5246442,Hardware Store
80687,Rossmann,48.13721919195197,11.523423314654538,Drugstore
80689,Taverna (TAVERNA),48.13355,11.49785,Greek Restaurant
80689,Taverna Anemos,48.13981725414802,11.487349293179259,Greek Restaurant
80689,Troja im grünen Kranz,48.127609254669366,11.49963574235621,Greek Restaurant
80689,EDEKA Reschke,48.12994321,11.48660879,Supermarket
80689,Huiras,48.132918,11.502664,Gastropub
80689,Rossmann,48.129989940456,11.4867283872478,Drugstore
80689,Eiscafé GELATÓK,48.1257383560302,11.476141870523064,Ice Cream Shop
80689,EDEKA,48.12657,11.47638,Supermarket
80689,H Willibaldstraße,48.13001140818627,11.482168542545107,Bus Stop
80689,Bäckerei Zöttl,48.129882976074306,11.489012776116914,Bakery
